Invoice_ID;InvoiceNo;InvoiceDate;Customer_ID;Payment_Method;Operation
18453;577357;11/18/2011;7611;2;Sale
18454;538709;12/14/2010;7612;1;Sale
18455;538944;12/15/2010;7612;4;Sale
18456;551418;4/28/2011;7612;2;Sale
18457;575063;11/8/2011;7612;2;Sale
18458;537252;12/6/2010;7613;3;Sale
18459;541877;1/24/2011;7613;4;Sale
18460;544919;2/24/2011;7614;3;Sale
18461;581445;12/8/2011;7614;4;Sale
18462;574328;11/3/2011;7616;3;Sale
18463;578679;11/24/2011;7616;2;Sale
18464;542399;1/27/2011;7617;1;Sale
18465;547060;3/20/2011;7617;2;Sale
18466;563382;8/15/2011;7617;3;Sale
18467;540016;1/4/2011;7618;4;Sale
18468;562428;8/4/2011;7619;1;Sale
18469;569544;10/4/2011;7619;4;Sale
18470;580630;12/4/2011;7619;3;Sale
18471;556056;6/8/2011;7620;2;Sale
18472;557109;6/16/2011;7620;3;Sale
18473;558483;6/29/2011;7621;1;Sale
18474;549121;4/6/2011;7623;3;Sale
18475;552302;5/8/2011;7624;2;Sale
18476;553016;5/12/2011;7625;1;Sale
18477;558067;6/24/2011;7625;1;Sale
18478;540120;1/5/2011;7626;3;Sale
18479;568781;9/28/2011;7626;2;Sale
18480;C564948;8/25/2011;7626;3;Return
18481;547108;3/20/2011;7627;2;Sale
18482;555418;6/2/2011;7627;3;Sale
18483;578837;11/25/2011;7627;1;Sale
18484;C568879;9/27/2011;7628;2;Return
18485;536559;12/1/2010;7630;1;Sale
18486;544606;2/21/2011;7630;1;Sale
18487;C539191;12/14/2010;7630;3;Return
18488;540664;1/10/2011;7631;3;Sale
18489;570193;10/7/2011;7631;3;Sale
18490;572545;10/24/2011;7631;4;Sale
18491;577105;11/17/2011;7631;4;Sale
18492;563662;8/17/2011;7632;2;Sale
18493;C559309;7/1/2011;7632;2;Return
18494;553855;5/19/2011;7634;4;Sale
18495;572218;10/21/2011;7634;3;Sale
18496;544666;2/22/2011;7636;4;Sale
18497;568784;9/28/2011;7637;3;Sale
18498;569479;10/4/2011;7637;1;Sale
18499;C551285;4/19/2011;7637;3;Return
18500;C565089;8/30/2011;7637;4;Return
18501;577822;11/21/2011;7638;3;Sale
18502;575955;11/11/2011;7639;1;Sale
18503;577906;11/22/2011;7639;1;Sale
18504;C575648;11/8/2011;7639;2;Return
18505;538005;12/9/2010;7641;1;Sale
18506;C568559;9/23/2011;7641;1;Return
18507;549240;4/7/2011;7642;3;Sale
18508;573808;10/31/2011;7642;1;Sale
18509;545287;3/1/2011;7643;2;Sale
18510;567957;9/22/2011;7643;1;Sale
18511;C543475;2/1/2011;7643;3;Return
18512;559035;7/5/2011;7644;1;Sale
18513;580965;12/6/2011;7644;3;Sale
18514;570842;10/12/2011;7645;4;Sale
18515;C564899;8/24/2011;7645;2;Return
18516;538367;12/12/2010;7647;2;Sale
18517;557885;6/23/2011;7648;1;Sale
18518;575735;11/10/2011;7648;2;Sale
18519;581383;12/8/2011;7648;2;Sale
18520;C543745;2/7/2011;7648;1;Return
18521;563229;8/12/2011;7649;3;Sale
18522;564901;8/30/2011;7649;4;Sale
18523;566928;9/15/2011;7649;1;Sale
18524;C568579;9/23/2011;7649;4;Return
18525;569652;10/5/2011;7650;1;Sale
18526;551160;4/26/2011;7651;1;Sale
18527;563728;8/18/2011;7652;4;Sale
18528;566237;9/9/2011;7652;4;Sale
18529;578534;11/24/2011;7652;1;Sale
18530;C538684;12/9/2010;7652;1;Return
18531;C542643;1/26/2011;7653;1;Return
18532;560586;7/19/2011;7654;2;Sale
18533;570754;10/11/2011;7654;3;Sale
18534;C542273;1/23/2011;7654;2;Return
18535;537806;12/8/2010;7655;2;Sale
18536;542269;1/26/2011;7656;2;Sale
18537;574832;11/6/2011;7657;2;Sale
18538;554070;5/20/2011;7658;3;Sale
18539;558924;7/4/2011;7658;2;Sale
18540;551878;5/4/2011;7659;2;Sale
18541;568699;9/28/2011;7659;1;Sale
18542;566307;9/11/2011;7660;4;Sale
18543;573545;10/31/2011;7660;3;Sale
18544;541595;1/19/2011;7661;1;Sale
18545;566757;9/14/2011;7661;3;Sale
18546;C571336;10/11/2011;7661;1;Return
18547;560211;7/15/2011;7662;1;Sale
18548;580298;12/2/2011;7662;3;Sale
18549;C570477;10/6/2011;7663;3;Return
18550;546037;3/8/2011;7664;3;Sale
18551;554954;5/27/2011;7664;3;Sale
18552;561521;7/27/2011;7664;4;Sale
18553;570202;10/7/2011;7666;1;Sale
18554;574102;11/2/2011;7666;2;Sale
18555;560363;7/17/2011;7667;1;Sale
18556;573599;10/31/2011;7667;2;Sale
18557;543053;2/2/2011;7668;2;Sale
18558;546137;3/9/2011;7668;2;Sale
18559;557312;6/19/2011;7668;2;Sale
18560;566010;9/7/2011;7668;3;Sale
18561;577132;11/17/2011;7668;3;Sale
18562;575483;11/9/2011;7669;1;Sale
18563;545342;3/1/2011;7670;4;Sale
18564;548370;3/30/2011;7670;1;Sale
18565;565217;9/1/2011;7670;3;Sale
18566;569559;10/4/2011;7670;2;Sale
18567;C552212;5/3/2011;7670;2;Return
18568;572302;10/21/2011;7671;4;Sale
18569;536741;12/2/2010;7672;3;Sale
18570;539089;12/16/2010;7672;1;Sale
18571;550779;4/20/2011;7672;1;Sale
18572;552457;5/9/2011;7672;4;Sale
18573;555009;5/27/2011;7672;4;Sale
18574;C550300;4/12/2011;7672;3;Return
18575;556964;6/15/2011;7673;1;Sale
18576;579740;11/30/2011;7673;4;Sale
18577;577611;11/20/2011;7675;2;Sale
18578;543915;2/14/2011;7677;1;Sale
18579;536640;12/2/2010;7678;2;Sale
18580;538361;12/10/2010;7678;4;Sale
18581;577552;11/20/2011;7678;3;Sale
18582;C560932;7/19/2011;7678;1;Return
18583;544602;2/21/2011;7679;1;Sale
18584;568671;9/28/2011;7679;2;Sale
18585;C559417;7/3/2011;7680;4;Return
18586;C562048;7/26/2011;7680;4;Return
18587;550829;4/20/2011;7681;2;Sale
18588;554997;5/27/2011;7681;1;Sale
18589;563501;8/16/2011;7681;1;Sale
18590;544905;2/24/2011;7683;3;Sale
18591;546902;3/17/2011;7683;1;Sale
18592;551960;5/5/2011;7683;3;Sale
18593;C548009;3/23/2011;7683;3;Return
18594;C569663;9/29/2011;7683;1;Return
18595;536541;12/1/2010;7684;1;Sale
18596;563367;8/15/2011;7684;1;Sale
18597;564190;8/23/2011;7684;4;Sale
18598;C553532;5/12/2011;7685;1;Return
18599;556190;6/8/2011;7686;3;Sale
18600;572566;10/24/2011;7686;1;Sale
18601;562264;8/3/2011;7687;2;Sale
18602;569838;10/6/2011;7687;3;Sale
18603;554708;5/25/2011;7688;1;Sale
18604;561072;7/24/2011;7688;4;Sale
18605;544573;2/21/2011;7689;3;Sale
18606;568547;9/27/2011;7689;3;Sale
18607;C566889;9/12/2011;7689;4;Return
18608;570272;10/9/2011;7690;4;Sale
18609;572658;10/24/2011;7690;3;Sale
18610;551698;5/3/2011;7691;2;Sale
18611;557962;6/23/2011;7691;1;Sale
18612;564039;8/21/2011;7691;1;Sale
18613;568877;9/28/2011;7691;4;Sale
18614;C568903;9/27/2011;7691;3;Return
18615;570514;10/10/2011;7692;2;Sale
18616;559934;7/13/2011;7693;1;Sale
18617;578369;11/23/2011;7693;2;Sale
18618;C568157;9/21/2011;7693;4;Return
18619;570661;10/11/2011;7694;3;Sale
18620;C555338;5/27/2011;7694;1;Return
18621;571498;10/17/2011;7695;4;Sale
18622;579846;11/30/2011;7698;3;Sale
18623;C539644;12/16/2010;7698;4;Return
18624;C552556;5/5/2011;7698;1;Return
18625;536393;12/1/2010;7699;1;Sale
18626;537489;12/7/2010;7699;2;Sale
18627;545821;3/7/2011;7699;1;Sale
18628;548408;3/30/2011;7699;3;Sale
18629;564995;8/31/2011;7699;2;Sale
18630;C537763;12/5/2010;7699;4;Return
18631;C557655;6/17/2011;7699;4;Return
18632;581016;12/6/2011;7700;3;Sale
18633;581218;12/7/2011;7701;3;Sale
18634;578249;11/23/2011;7702;1;Sale
18635;543277;2/4/2011;7703;4;Sale
18636;551725;5/3/2011;7703;4;Sale
18637;553831;5/18/2011;7703;3;Sale
18638;C546507;3/9/2011;7703;4;Return
18639;547365;3/22/2011;7704;2;Sale
18640;566270;9/11/2011;7704;1;Sale
18641;C553862;5/17/2011;7704;4;Return
18642;537422;12/6/2010;7705;4;Sale
18643;539323;12/16/2010;7706;2;Sale
18644;571477;10/17/2011;7706;1;Sale
18645;C565323;8/31/2011;7706;3;Return
18646;554279;5/23/2011;7708;2;Sale
18647;580613;12/4/2011;7708;3;Sale
18648;C540007;12/20/2010;7708;1;Return
18649;C540378;12/23/2010;7708;3;Return
18650;C545330;2/21/2011;7708;2;Return
18651;560078;7/14/2011;7709;2;Sale
18652;C560046;7/10/2011;7709;1;Return
18653;575371;11/9/2011;7710;3;Sale
18654;545568;3/3/2011;7711;3;Sale
18655;561207;7/25/2011;7711;2;Sale
18656;561088;7/24/2011;7712;1;Sale
18657;580529;12/4/2011;7712;1;Sale
18658;578835;11/25/2011;7713;1;Sale
18659;579788;11/30/2011;7713;2;Sale
18660;546110;3/9/2011;7714;3;Sale
18661;560896;7/21/2011;7714;1;Sale
18662;C544458;2/14/2011;7715;1;Return
18663;C577399;11/18/2011;7715;4;Return
18664;566476;9/12/2011;7716;4;Sale
18665;572685;10/25/2011;7716;2;Sale
18666;575932;11/11/2011;7716;4;Sale
18667;579921;11/30/2011;7716;4;Sale
18668;561870;7/29/2011;7717;3;Sale
18669;578757;11/24/2011;7717;4;Sale
18670;C545456;2/22/2011;7717;2;Return
18671;558474;6/29/2011;7718;4;Sale
18672;564046;8/22/2011;7718;3;Sale
18673;566278;9/11/2011;7718;1;Sale
18674;547250;3/21/2011;7719;3;Sale
18675;575176;11/8/2011;7719;1;Sale
18676;577333;11/18/2011;7719;4;Sale
18677;C545739;3/2/2011;7719;2;Return
18678;C580726;12/1/2011;7719;2;Return
18679;538645;12/13/2010;7720;3;Sale
18680;546127;3/9/2011;7720;3;Sale
18681;580831;12/5/2011;7720;2;Sale
18682;C557288;6/14/2011;7721;1;Return
18683;C566584;9/9/2011;7721;2;Return
18684;552875;5/11/2011;7722;4;Sale
18685;C554004;5/17/2011;7722;4;Return
18686;551396;4/27/2011;7723;1;Sale
18687;557495;6/20/2011;7723;4;Sale
18688;568191;9/25/2011;7724;1;Sale
18689;546189;3/9/2011;7725;2;Sale
18690;572070;10/20/2011;7725;3;Sale
18691;580599;12/4/2011;7725;4;Sale
18692;538312;12/10/2010;7726;4;Sale
18693;543653;2/10/2011;7726;4;Sale
18694;545316;3/1/2011;7726;3;Sale
18695;565424;9/2/2011;7726;1;Sale
18696;577506;11/20/2011;7726;3;Sale
18697;581479;12/8/2011;7726;1;Sale
18698;C564955;8/25/2011;7726;4;Return
18699;537393;12/6/2010;7727;3;Sale
18700;575688;11/10/2011;7727;1;Sale
18701;576362;11/14/2011;7727;1;Sale
18702;544611;2/21/2011;7728;3;Sale
18703;552566;5/10/2011;7728;4;Sale
18704;C548667;3/30/2011;7728;4;Return
18705;548003;3/28/2011;7729;4;Sale
18706;543600;2/10/2011;7730;4;Sale
18707;556917;6/15/2011;7731;4;Sale
18708;567152;9/16/2011;7731;2;Sale
18709;576665;11/15/2011;7731;4;Sale
18710;538172;12/9/2010;7732;3;Sale
18711;581170;12/7/2011;7732;4;Sale
18712;537757;12/8/2010;7733;4;Sale
18713;567475;9/20/2011;7733;1;Sale
18714;556783;6/14/2011;7734;4;Sale
18715;562551;8/5/2011;7734;4;Sale
18716;574580;11/4/2011;7734;4;Sale
18717;580176;12/1/2011;7734;3;Sale
18718;C558433;6/24/2011;7734;1;Return
18719;575740;11/10/2011;7738;1;Sale
18720;581458;12/8/2011;7738;3;Sale
18721;557681;6/21/2011;7739;4;Sale
18722;575742;11/10/2011;7739;2;Sale
18723;545025;2/25/2011;7740;3;Sale
18724;556468;6/10/2011;7740;3;Sale
18725;569686;10/5/2011;7740;4;Sale
18726;575410;11/9/2011;7740;2;Sale
18727;539746;12/21/2010;7741;1;Sale
18728;549971;4/13/2011;7741;2;Sale
18729;569077;9/29/2011;7741;4;Sale
18730;573248;10/27/2011;7741;3;Sale
18731;C538702;12/9/2010;7741;1;Return
18732;542276;1/26/2011;7742;1;Sale
18733;545635;3/4/2011;7742;4;Sale
18734;574835;11/6/2011;7742;3;Sale
18735;578075;11/22/2011;7742;4;Sale
18736;537886;12/9/2010;7743;2;Sale
18737;541002;1/13/2011;7743;1;Sale
18738;575690;11/10/2011;7743;4;Sale
18739;543477;2/8/2011;7744;2;Sale
18740;566491;9/12/2011;7744;3;Sale
18741;569459;10/3/2011;7744;1;Sale
18742;536823;12/2/2010;7745;3;Sale
18743;563480;8/16/2011;7745;3;Sale
18744;564326;8/24/2011;7745;4;Sale
18745;575985;11/13/2011;7745;4;Sale
18746;543916;2/14/2011;7746;1;Sale
18747;549678;4/11/2011;7746;3;Sale
18748;557750;6/21/2011;7746;4;Sale
18749;559607;7/8/2011;7747;1;Sale
18750;572568;10/24/2011;7747;3;Sale
18751;C571319;10/11/2011;7747;2;Return
18752;539086;12/16/2010;7748;2;Sale
18753;550279;4/15/2011;7748;4;Sale
18754;557135;6/16/2011;7748;3;Sale
18755;572474;10/24/2011;7748;3;Sale
18756;574911;11/7/2011;7749;2;Sale
18757;575609;11/10/2011;7749;3;Sale
18758;C548577;3/29/2011;7749;1;Return
18759;545675;3/4/2011;7750;1;Sale
18760;552671;5/10/2011;7750;2;Sale
18761;571312;10/16/2011;7750;2;Sale
18762;541258;1/16/2011;7751;2;Sale
18763;571547;10/17/2011;7751;4;Sale
18764;578515;11/24/2011;7752;2;Sale
18765;C576918;11/14/2011;7753;1;Return
18766;564196;8/23/2011;7755;2;Sale
18767;544328;2/17/2011;7756;3;Sale
18768;548718;4/1/2011;7756;3;Sale
18769;551194;4/26/2011;7756;1;Sale
18770;570983;10/12/2011;7756;4;Sale
18771;537205;12/5/2010;7757;3;Sale
18772;547922;3/28/2011;7757;1;Sale
18773;549965;4/13/2011;7757;2;Sale
18774;557466;6/20/2011;7757;2;Sale
18775;559520;7/8/2011;7757;3;Sale
18776;567798;9/21/2011;7757;1;Sale
18777;575037;11/7/2011;7757;4;Sale
18778;538148;12/9/2010;7758;3;Sale
18779;560224;7/15/2011;7759;2;Sale
18780;567113;9/15/2011;7759;3;Sale
18781;568995;9/29/2011;7759;2;Sale
18782;572338;10/23/2011;7759;4;Sale
18783;575944;11/11/2011;7759;4;Sale
18784;C550966;4/18/2011;7759;2;Return
18785;537041;12/5/2010;7760;1;Sale
18786;544911;2/24/2011;7761;4;Sale
18787;545557;3/3/2011;7761;3;Sale
18788;556469;6/10/2011;7761;1;Sale
18789;539459;12/17/2010;7762;3;Sale
18790;536673;12/2/2010;7763;2;Sale
18791;562490;8/4/2011;7763;4;Sale
18792;C571473;10/12/2011;7763;3;Return
18793;577393;11/18/2011;7764;4;Sale
18794;C560735;7/18/2011;7764;2;Return
18795;545601;3/4/2011;7765;2;Sale
18796;575696;11/10/2011;7765;4;Sale
18797;C566753;9/11/2011;7765;2;Return
18798;554513;5/24/2011;7766;4;Sale
18799;554551;5/24/2011;7766;3;Sale
18800;559897;7/12/2011;7766;1;Sale
18801;560554;7/19/2011;7766;1;Sale
18802;567427;9/19/2011;7766;4;Sale
18803;577129;11/17/2011;7766;2;Sale
18804;538653;12/13/2010;7767;4;Sale
18805;545448;3/2/2011;7767;3;Sale
18806;538352;12/10/2010;7768;2;Sale
18807;571431;10/17/2011;7768;1;Sale
18808;572323;10/23/2011;7768;2;Sale
18809;545304;3/1/2011;7770;1;Sale
18810;553732;5/18/2011;7770;1;Sale
18811;555075;5/29/2011;7770;3;Sale
18812;538795;12/14/2010;7771;1;Sale
18813;C573427;10/26/2011;7771;1;Return
18814;C579778;11/25/2011;7771;4;Return
18815;545148;2/28/2011;7772;4;Sale
18816;569739;10/5/2011;7772;3;Sale
18817;550490;4/18/2011;7773;4;Sale
18818;C551331;4/19/2011;7773;1;Return
18819;540373;1/6/2011;7774;3;Sale
18820;580660;12/5/2011;7774;3;Sale
18821;C548187;3/24/2011;7774;2;Return
18822;C566961;9/13/2011;7774;3;Return
18823;544094;2/15/2011;7775;1;Sale
18824;580833;12/5/2011;7775;4;Sale
18825;543832;2/13/2011;7776;1;Sale
18826;549720;4/11/2011;7776;1;Sale
18827;567856;9/22/2011;7776;2;Sale
18828;545161;2/28/2011;7777;1;Sale
18829;574838;11/6/2011;7777;2;Sale
18830;540238;1/5/2011;7778;2;Sale
18831;C543608;2/1/2011;7778;2;Return
18832;547704;3/24/2011;7779;4;Sale
18833;560257;7/15/2011;7779;2;Sale
18834;568728;9/28/2011;7779;2;Sale
18835;568921;9/29/2011;7780;2;Sale
18836;570672;10/11/2011;7780;4;Sale
18837;C569526;9/28/2011;7780;1;Return
18838;C573779;10/27/2011;7780;3;Return
18839;565587;9/5/2011;7781;2;Sale
18840;567882;9/22/2011;7781;2;Sale
18841;568134;9/23/2011;7781;4;Sale
18842;568984;9/29/2011;7782;1;Sale
18843;581210;12/7/2011;7782;3;Sale
18844;C543819;2/11/2011;7782;3;Return
18845;542240;1/26/2011;7783;4;Sale
18846;566732;9/14/2011;7783;1;Sale
18847;569898;10/6/2011;7783;2;Sale
18848;570217;10/7/2011;7783;3;Sale
18849;574076;11/2/2011;7783;3;Sale
18850;538108;12/9/2010;7784;1;Sale
18851;578009;11/22/2011;7785;3;Sale
18852;565476;9/4/2011;7787;1;Sale
18853;571189;10/13/2011;7787;4;Sale
18854;559929;7/13/2011;7788;4;Sale
18855;570838;10/12/2011;7788;1;Sale
18856;579462;11/29/2011;7788;4;Sale
18857;C574584;11/3/2011;7788;3;Return
18858;573155;10/27/2011;7789;2;Sale
18859;548311;3/30/2011;7790;2;Sale
18860;537885;12/9/2010;7791;2;Sale
18861;549026;4/5/2011;7791;2;Sale
18862;553872;5/19/2011;7791;1;Sale
18863;536754;12/2/2010;7793;2;Sale
18864;553466;5/16/2011;7793;4;Sale
18865;562419;8/4/2011;7793;2;Sale
18866;C536817;12/9/2011;7793;1;Return
18867;C550486;4/14/2011;7793;4;Return
18868;C575663;11/8/2011;7794;3;Return
18869;540025;1/4/2011;7795;2;Sale
18870;547222;3/21/2011;7796;2;Sale
18871;557504;6/20/2011;7796;4;Sale
18872;573980;11/1/2011;7796;2;Sale
18873;552825;5/11/2011;7797;3;Sale
18874;572131;10/20/2011;7797;2;Sale
18875;539716;12/21/2010;7798;2;Sale
18876;548533;3/31/2011;7798;1;Sale
18877;580657;12/5/2011;7798;3;Sale
18878;580172;12/1/2011;7799;4;Sale
18879;542887;2/1/2011;7800;4;Sale
18880;575684;11/10/2011;7801;3;Sale
18881;C552406;5/4/2011;7801;3;Return
18882;576112;11/13/2011;7802;4;Sale
18883;576897;11/16/2011;7802;3;Sale
18884;553210;5/15/2011;7803;4;Sale
18885;C557842;6/20/2011;7803;4;Return
18886;545656;3/4/2011;7804;1;Sale
18887;552262;5/6/2011;7804;1;Sale
18888;575352;11/9/2011;7804;1;Sale
18889;562730;8/8/2011;7805;2;Sale
18890;C553376;5/10/2011;7805;3;Return
18891;C559659;7/5/2011;7805;3;Return
18892;554542;5/24/2011;7806;3;Sale
18893;C576968;11/14/2011;7807;3;Return
18894;557018;6/16/2011;7808;4;Sale
18895;570285;10/9/2011;7808;3;Sale
18896;578441;11/24/2011;7808;3;Sale
18897;C574828;11/4/2011;7808;4;Return
18898;537819;12/8/2010;7809;4;Sale
18899;C568418;9/22/2011;7809;4;Return
18900;540529;1/9/2011;7810;2;Sale
18901;550452;4/18/2011;7810;4;Sale
18902;573103;10/27/2011;7810;3;Sale
18903;552560;5/9/2011;7811;3;Sale
18904;559120;7/5/2011;7811;3;Sale
18905;559883;7/12/2011;7811;1;Sale
18906;C566263;9/6/2011;7811;2;Return
18907;565519;9/4/2011;7812;3;Sale
18908;571894;10/19/2011;7812;1;Sale
18909;559653;7/10/2011;7813;2;Sale
18910;565800;9/6/2011;7813;3;Sale
18911;556234;6/9/2011;7814;3;Sale
18912;538364;12/10/2010;7815;2;Sale
18913;559126;7/5/2011;7815;3;Sale
18914;565794;9/6/2011;7815;1;Sale
18915;572222;10/21/2011;7815;4;Sale
18916;539571;12/20/2010;7816;4;Sale
18917;544125;2/16/2011;7817;2;Sale
18918;574143;11/2/2011;7817;2;Sale
18919;563358;8/15/2011;7818;1;Sale
18920;546977;3/18/2011;7819;2;Sale
18921;555518;6/3/2011;7819;2;Sale
18922;568219;9/25/2011;7819;1;Sale
18923;571851;10/19/2011;7820;3;Sale
18924;563012;8/10/2011;7821;4;Sale
18925;571282;10/14/2011;7821;3;Sale
18926;551548;5/1/2011;7822;3;Sale
18927;575660;11/10/2011;7822;1;Sale
18928;537801;12/8/2010;7824;1;Sale
18929;540167;1/5/2011;7824;3;Sale
18930;541420;1/17/2011;7824;4;Sale
18931;543739;2/11/2011;7824;1;Sale
18932;553689;5/18/2011;7824;3;Sale
18933;559901;7/13/2011;7824;1;Sale
18934;C575058;11/4/2011;7824;1;Return
18935;552668;5/10/2011;7825;1;Sale
18936;555558;6/5/2011;7825;4;Sale
18937;567160;9/16/2011;7825;2;Sale
18938;543995;2/15/2011;7826;3;Sale
18939;545065;2/27/2011;7826;1;Sale
18940;556018;6/7/2011;7826;1;Sale
18941;569683;10/5/2011;7826;3;Sale
18942;C558029;6/21/2011;7826;4;Return
18943;547519;3/23/2011;7827;4;Sale
18944;563248;8/14/2011;7827;4;Sale
18945;C549290;4/4/2011;7827;3;Return
18946;C550010;4/10/2011;7828;3;Return
18947;550106;4/14/2011;7829;4;Sale
18948;564382;8/24/2011;7829;3;Sale
18949;541118;1/13/2011;7831;1;Sale
18950;552135;5/6/2011;7831;4;Sale
18951;559629;7/8/2011;7831;4;Sale
18952;C543744;2/7/2011;7831;4;Return
18953;C554790;5/23/2011;7831;4;Return
18954;542904;2/1/2011;7832;2;Sale
18955;556727;6/13/2011;7832;2;Sale
18956;561914;7/31/2011;7832;2;Sale
18957;571934;10/19/2011;7832;1;Sale
18958;576607;11/15/2011;7832;3;Sale
18959;C569960;10/4/2011;7832;4;Return
18960;563544;8/16/2011;7833;1;Sale
18961;573408;10/30/2011;7833;3;Sale
18962;C543837;2/11/2011;7833;3;Return
18963;C555100;5/25/2011;7833;3;Return
18964;542626;1/30/2011;7834;2;Sale
18965;569323;10/2/2011;7834;1;Sale
18966;576083;11/13/2011;7834;4;Sale
18967;550052;4/14/2011;7835;3;Sale
18968;578068;11/22/2011;7835;2;Sale
18969;557674;6/21/2011;7836;4;Sale
18970;574176;11/2/2011;7836;2;Sale
18971;578694;11/24/2011;7836;4;Sale
18972;561806;7/29/2011;7837;4;Sale
18973;546884;3/17/2011;7838;3;Sale
18974;571938;10/19/2011;7838;1;Sale
18975;572065;10/20/2011;7839;3;Sale
18976;580678;12/5/2011;7839;2;Sale
18977;C550306;4/12/2011;7839;1;Return
18978;C550538;4/14/2011;7839;1;Return
18979;542616;1/30/2011;7840;3;Sale
18980;549837;4/12/2011;7840;4;Sale
18981;559822;7/12/2011;7840;4;Sale
18982;C570486;10/6/2011;7840;4;Return
18983;539610;12/20/2010;7841;2;Sale
18984;548169;3/29/2011;7841;1;Sale
18985;574896;11/7/2011;7841;2;Sale
18986;581492;12/8/2011;7841;1;Sale
18987;542541;1/28/2011;7842;1;Sale
18988;545838;3/7/2011;7842;2;Sale
18989;549291;4/7/2011;7842;2;Sale
18990;570497;10/10/2011;7842;2;Sale
18991;C538164;12/8/2010;7842;1;Return
18992;554090;5/20/2011;7843;1;Sale
18993;581214;12/7/2011;7843;4;Sale
18994;550629;4/19/2011;7844;4;Sale
18995;563709;8/18/2011;7844;3;Sale
18996;573371;10/30/2011;7844;4;Sale
18997;541881;1/24/2011;7845;4;Sale
18998;544571;2/21/2011;7845;4;Sale
18999;C539499;12/15/2010;7845;3;Return
19000;544647;2/22/2011;7847;2;Sale
19001;571035;10/12/2011;7847;2;Sale
19002;560872;7/21/2011;7848;2;Sale
19003;C558081;6/21/2011;7848;2;Return
19004;566393;9/11/2011;7850;1;Sale
19005;536793;12/2/2010;7851;4;Sale
19006;539298;12/16/2010;7851;4;Sale
19007;578952;11/27/2011;7851;3;Sale
19008;579446;11/29/2011;7851;2;Sale
19009;C565077;8/28/2011;7851;1;Return
19010;561642;7/28/2011;7852;2;Sale
19011;569699;10/5/2011;7852;3;Sale
19012;581442;12/8/2011;7852;4;Sale
19013;565398;9/2/2011;7853;4;Sale
19014;577044;11/17/2011;7853;3;Sale
19015;538509;12/12/2010;7854;4;Sale
19016;550292;4/15/2011;7854;1;Sale
19017;555499;6/3/2011;7854;2;Sale
19018;566038;9/8/2011;7854;2;Sale
19019;566236;9/9/2011;7854;4;Sale
19020;562441;8/4/2011;7855;1;Sale
19021;572126;10/20/2011;7855;2;Sale
19022;536732;12/2/2010;7856;4;Sale
19023;536834;12/2/2010;7856;1;Sale
19024;545028;2/25/2011;7856;1;Sale
19025;555012;5/29/2011;7856;4;Sale
19026;568387;9/26/2011;7856;1;Sale
19027;537764;12/8/2010;7857;1;Sale
19028;547051;3/20/2011;7857;3;Sale
19029;553093;5/13/2011;7857;4;Sale
19030;567252;9/18/2011;7857;2;Sale
19031;C549723;4/5/2011;7858;3;Return
19032;555164;5/31/2011;7859;3;Sale
19033;563499;8/16/2011;7859;1;Sale
19034;546843;3/16/2011;7860;1;Sale
19035;558341;6/28/2011;7860;4;Sale
19036;552571;5/10/2011;7861;1;Sale
19037;546161;3/9/2011;7862;3;Sale
19038;547649;3/24/2011;7862;3;Sale
19039;C538755;12/13/2010;7862;1;Return
19040;543658;2/10/2011;7863;4;Sale
19041;562434;8/4/2011;7863;4;Sale
19042;568165;9/23/2011;7863;3;Sale
19043;C541701;1/14/2011;7863;2;Return
19044;C556644;6/8/2011;7863;3;Return
19045;556890;6/14/2011;7864;4;Sale
19046;558314;6/27/2011;7864;4;Sale
19047;C563605;8/12/2011;7864;4;Return
19048;557568;6/20/2011;7866;2;Sale
19049;567157;9/16/2011;7866;2;Sale
19050;550186;4/14/2011;7867;2;Sale
19051;577550;11/20/2011;7867;2;Sale
19052;C576231;11/10/2011;7867;4;Return
19053;564318;8/24/2011;7868;3;Sale
19054;570228;10/7/2011;7868;4;Sale
19055;578220;11/23/2011;7868;4;Sale
19056;537256;12/6/2010;7869;4;Sale
19057;553017;5/12/2011;7869;4;Sale
19058;571064;10/13/2011;7869;4;Sale
19059;559155;7/6/2011;7870;1;Sale
19060;567807;9/21/2011;7870;4;Sale
19061;C571325;10/11/2011;7870;3;Return
19062;550339;4/17/2011;7871;3;Sale
19063;571912;10/19/2011;7871;3;Sale
19064;561038;7/22/2011;7872;4;Sale
19065;570024;10/6/2011;7872;1;Sale
19066;573600;10/31/2011;7872;3;Sale
19067;577596;11/20/2011;7872;1;Sale
19068;C576576;11/13/2011;7872;4;Return
19069;576911;11/16/2011;7873;1;Sale
19070;577119;11/17/2011;7874;1;Sale
19071;553915;5/19/2011;7875;4;Sale
19072;559911;7/13/2011;7875;2;Sale
19073;C550475;4/13/2011;7875;3;Return
19074;538063;12/9/2010;7876;2;Sale
19075;544431;2/18/2011;7876;2;Sale
19076;546314;3/10/2011;7876;1;Sale
19077;547039;3/18/2011;7876;2;Sale
19078;553200;5/13/2011;7876;3;Sale
19079;573114;10/27/2011;7876;1;Sale
19080;575220;11/9/2011;7876;1;Sale
19081;543810;2/13/2011;7877;2;Sale
19082;549844;4/12/2011;7877;3;Sale
19083;554538;5/24/2011;7878;3;Sale
19084;554646;5/25/2011;7878;2;Sale
19085;579280;11/28/2011;7878;1;Sale
19086;C554848;5/24/2011;7879;1;Return
